title,link,description
이런 증상이 있는 경우 어떤 병원을 가야하나요?,https://kin.naver.com/qna/detail.naver?d1id=7&dirId=70111&docId=438750261&qb=7Ja065akIOuzkeybkA==&enc=utf8&section=kin.qna&rank=640&search_sort=0&spq=0,"... 통증이 점점 심해지는 중인데 어떤 병원에 가서 진료를 받아야 할까요? 안녕하세요. 네이버 지식인으로 37년동안 피부질환만을 치료하고 있는 한의학박사 나헌식 원장입니다. 글 내용을 읽어보니, 증상 사진이 없어 정확하지 않지만... "
임파선에 물혹이 찼을 땐 어떤 병원을 가야하나요?,https://kin.naver.com/qna/detail.naver?d1id=4&dirId=401030202&docId=438751950&qb=7Ja065akIOuzkeybkA==&enc=utf8&section=kin.qna&rank=641&search_sort=0&spq=0,"임파선에 물혹이 찼을 땐 어떤 병원을 가야하나요? 먼저 응급실이나 응급치료실을 방문하여 즉각적인 치료를 받는 것이 좋습니다. 만약 응급실이나 응급치료실이 없다면, 가까운 병원이나 의원에 방문하여 의료진의 진단을 받고 치료를... "
함몰유두수술병원 추천 부탁드려요,https://kin.naver.com/qna/detail.naver?d1id=7&dirId=70103&docId=476630313&qb=7Ja065akIOuzkeybkA==&enc=utf8&section=kin.qna&rank=642&search_sort=0&spq=0,"... 그래서 어떤 병원을 가야 할지 고민 중이에요. 함몰유두수술병원에서 어떤 치료를 받는지, 수술 후에는 어떻게 회복하는지도 궁금합니다. 혹시 좋은 병원 추천해주실 수 있나요? # 병원 위치 | 병원 홈페이지 | 문의 전화 안녕하세요... "
어떤 병원을 가야할까요?,https://kin.naver.com/qna/detail.naver?d1id=7&dirId=70106&docId=475006452&qb=7Ja065akIOuzkeybkA==&enc=utf8&section=kin.qna&rank=643&search_sort=0&spq=0,... 어떤 전문의를 찾아가야 할까요? 안녕하세요 겉으로 봤을때는 결절종 ganglion cyst 같습니다. 특별히 수술은 안해도 되고 저절러 사라지기도 하는데요. 간혹 통증을 계속 유발할수 있습니다. 다망 정확한 진단을 위래서... 
어떤 병원을 가야할까요?,https://kin.naver.com/qna/detail.naver?d1id=7&dirId=70108&docId=418604179&qb=7Ja065akIOuzkeybkA==&enc=utf8&section=kin.qna&rank=644&search_sort=0&spq=0,"... 증상은 어떤 병원을 가야하는걸까요? 내과, 외과, 정신과?? 궁금합니다 알려주세요 ㅜㅜ 3년째 이러는 것 같아요 병이 아니고 습관이네요 어떤 계기로 한번 있었든 증상이 다음에 또 그렇게 되어 생각이 굳어 습관이 되어 버린거네요... "
사람에게 물린 상처 어떤 병원으로 가야할까요?,https://kin.naver.com/qna/detail.naver?d1id=7&dirId=70103&docId=465960723&qb=7Ja065akIOuzkeybkA==&enc=utf8&section=kin.qna&rank=645&search_sort=0&spq=0,"... 항생제 연고는 오늘부터라도 바를 예정인데, 혹시 병원을 가야한다면 어느 과로 가야하는지를 문의드립니다. 그리고 집에서 할 수 있는 추가적인 처방조치는 어떤게 있는지도 문의드립니다. 감사합니다. 안녕하세요. 대한의사협회... "
어떤 병원을 가야 할까요ㅠㅠ?,https://kin.naver.com/qna/detail.naver?d1id=7&dirId=70104&docId=456003614&qb=7Ja065akIOuzkeybkA==&enc=utf8&section=kin.qna&rank=646&search_sort=0&spq=0,"... 어떤 병원을 가야할까요?? 치질때문에 복통, 배붓기가 있기도 하나요?? 안녕하세요 인터엠디(InterMD) x 네이버 지식in 건강상담 의사 김무웅입니다. ㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡ 변을... "
손톱이 들렸? 찢겼는데 어떤 병원을 가야할까요,https://kin.naver.com/qna/detail.naver?d1id=7&dirId=70103&docId=474144728&qb=7Ja065akIOuzkeybkA==&enc=utf8&section=kin.qna&rank=647&search_sort=0&spq=0,... 밴드 떼어내기도 무섭고 혹시 염증이 나면 어떡하죠ㅠㅠ 병원을 가야하나요 그럼 어디 병원을 가야하는지 모르겠어요 정형외과를 가야할까요..? 아니면 이빈후과..? 아래 사진에서 흰색 원이 손톱이면 빨간색부분이 찢어져서 피 철철..... 
어떤 병원을 가야 하나요?,https://kin.naver.com/qna/detail.naver?d1id=7&dirId=70104&docId=426995661&qb=7Ja065akIOuzkeybkA==&enc=utf8&section=kin.qna&rank=648&search_sort=0&spq=0,... 치질쪽 이라기엔 그쪽이 아프거나 가렵진 않아요. 대장쪽이 안좋은 걸까요? 어떤 병원 어떤 과 진료를 봐야 할까요? 증상이 심해지거나 힘드시면 빠른 시간 내 항문외과 진료를 권고 드립니다
손가락이 점점 휘어지는데 어떤 병원으로 가야 할까요,https://kin.naver.com/qna/detail.naver?d1id=7&dirId=70106&docId=415507882&qb=7Ja065akIOuzkeybkA==&enc=utf8&section=kin.qna&rank=649&search_sort=0&spq=0,... 같이 점점 커지더니 휘어짐이 커졌 습니다.이렇게 된지는 한 4년정도 됬는데 점점 더 휘어지게 되서 어떤 병원으로 가야 할까요? 수지(손가락) 전문병원 진료 및 검사 받아 보는 것이 좋겠습니다. 군자동 영0병원 광명시 성0병원... 
"어떤 병원을 가야할까용,,?",https://kin.naver.com/qna/detail.naver?d1id=7&dirId=70103&docId=466425494&qb=7Ja065akIOuzkeybkA==&enc=utf8&section=kin.qna&rank=650&search_sort=0&spq=0,"입술안쪽에 덩어리 같은게 생겼어요 아프지는 않아요 점액낭종이랑 비슷한데 혹시 어떤 병원을 가야할까요,? 이비인후과 입니다"
골프 엘보는 병원에서 어떤 치료를 하,https://kin.naver.com/qna/detail.naver?d1id=7&dirId=70106&docId=441189380&qb=7Ja065akIOuzkeybkA==&enc=utf8&section=kin.qna&rank=651&search_sort=0&spq=0,골프 엘보는 병원에서 어떤 치료를 하게 되나요? 병원에서 힘줄 염증이라 하여 먹는 약을 처방받고 물리치료 두번 받고 엉덩이에 주사 한대 맞았으나 호전된건 없고 계속 아픕니다. 안녕하세요. 대한의사협회·네이버 지식iN 상담의사... 
건초염 병원 질문,https://kin.naver.com/qna/detail.naver?d1id=7&dirId=70120&docId=475540156&qb=7Ja065akIOuzkeybkA==&enc=utf8&section=kin.qna&rank=652&search_sort=0&spq=0,... 어떤 병원을 가는게 좋을까요? 지금은 그냥 이냥저냥해서 교통사고도 난 김에 교통사고 전문 병원을 다니고 있는데 건초염은 어딜 가는 게 제일 괜찮을까요? 안녕하세요. 대한의사협회·네이버 지식iN 상담의사 전평식 입니다. 드럼을... 
이명소리는 어떤 병원을 가야하나요 ㅠ(내공 100),https://kin.naver.com/qna/detail.naver?d1id=7&dirId=70306&docId=434014267&qb=7Ja065akIOuzkeybkA==&enc=utf8&section=kin.qna&rank=653&search_sort=0&spq=0,... 원인을 너무 알고싶은데 무슨과 병원을 가야하나요 ㅠㅠㅠ제발 도와주세요 ㅠㅜ\ 따로 이명을 보는 병원이나 그런데는 흔하지가 않는데 어떻게 해야할지 모르겟어요 ㅠㅠㅠ 이비인 후과말고 어떤 병원을 가야하나요... 
어떤 병원은 제가 수면제 분실했다 했,https://kin.naver.com/qna/detail.naver?d1id=7&dirId=70401&docId=451314384&qb=7Ja065akIOuzkeybkA==&enc=utf8&section=kin.qna&rank=654&search_sort=0&spq=0,어떤 병원은 제가 수면제 분실했다 했더니. 더처방 안된다 해서 다른 병원바서 처방 받았더니 왜 그걸 관섭질 할까요? 그만큼 위험한 약품이기 때문이죠 실제로 잃어버리지 않고 그런식으로 많이 타가서 다량 섭취해서 환자분이... 
"근육통 병원 어디로 가야하고, 어떤 치료 받아야하나요?",https://kin.naver.com/qna/detail.naver?d1id=7&dirId=710&docId=466262055&qb=7Ja065akIOuzkeybkA==&enc=utf8&section=kin.qna&rank=655&search_sort=0&spq=0,"... 고통 때문에 잠도 잘 못자구요 집에 있는 근육통 완화제를 먹으면 약효가 있는 동안만 고통이 좀 덜하고 약 기운이 떨어지면 또 너무 아파서 힘들어요 병원 치료를 받아야 할 것 같은데 이런 적은 처음이라 어떤 병원을 가야하고, 어떤... "
"쓰러짐,어떤 병원 가야하나요..",https://kin.naver.com/qna/detail.naver?d1id=7&dirId=70123&docId=443592748&qb=7Ja065akIOuzkeybkA==&enc=utf8&section=kin.qna&rank=656&search_sort=0&spq=0,... 혹시 어떤 병원을 가야하죠?? 위증상으로 인해 음식물이 위식도를 넘어 식도까지 올라가면서 불쾌감과 통증을 느끼게 됩니다. 만약 위축성 식도염 등의 식도질환과 같은 병리적 원인이 있을 경우 치료가 필요합니다. 그러므로... 
머리가 아픈데 어떤병원을 가야 할 까요?,https://kin.naver.com/qna/detail.naver?d1id=7&dirId=70107&docId=453707253&qb=7Ja065akIOuzkeybkA==&enc=utf8&section=kin.qna&rank=657&search_sort=0&spq=0,... 이런경우 어떤종류의 병원을 가는게 맞을까요? 안녕하세요. 대한의사협회·네이버 지식iN 상담의사 정동문 입니다. 후두부 신경통일 가능성이 있습니다. 경추성 두통의 일종이니 신경외과 진료를 보세요
어지러움증원인은 뭐고 어떤 병원을 가야 검사... ,https://kin.naver.com/qna/detail.naver?d1id=7&dirId=70102&docId=397557023&qb=7Ja065akIOuzkeybkA==&enc=utf8&section=kin.qna&rank=658&search_sort=0&spq=0,... 이러한 증상을 처음 겪다 보니 어지러움증원인도 모르겠고 또 원인을 모르다 보니 어떤 병원을 가야 검사나 치료가 가능한지도 모르겠네요. 어지러움증원인은 주로 어떠한 것들이 있고 또 어떤 병원을 가서 검사 받아봐야 할까요?... 
컨디션 저하 병원,https://kin.naver.com/qna/detail.naver?d1id=7&dirId=7010102&docId=475677948&qb=7Ja065akIOuzkeybkA==&enc=utf8&section=kin.qna&rank=659&search_sort=0&spq=0,... 근데 아침부터 다시 침삼킬때 목이 아프고 몸에 힘이 빠진 느낌이 나는 등 컨디션이 너무 안좋은데 편도선염이 재발한걸까요 설사 증세도 있는데 이런 컨디션 난조의 경우 어떤 병원을 방문해야할지 모르겠어서요 우선이전에... 
이부분아플때 어떤병원을가야하나요,https://kin.naver.com/qna/detail.naver?d1id=7&dirId=70106&docId=435710564&qb=7Ja065akIOuzkeybkA==&enc=utf8&section=kin.qna&rank=660&search_sort=0&spq=0,여기 튀어나온부분 앞뒤로 몇일째 근육이 쪼이는것처럼아픈데 어떤병원을가야하나요ㅜ 지식 iN 상담의사 재활의학 전문의 신정빈입니다. 아픈 부위에 대해 표시가 안되고 있네요. 다시 한번 상담신청하시면 안내해 드리겠습니다.
발톱떳는데 어떤 병원,https://kin.naver.com/qna/detail.naver?d1id=7&dirId=710&docId=454101058&qb=7Ja065akIOuzkeybkA==&enc=utf8&section=kin.qna&rank=661&search_sort=0&spq=0,발톱에 멍이 생기고 발톱이 떳는데 어떤 병원을 가야하나요ㅠㅠ 외과 아니면 정형외과등 누르면 아퍼요ㅠㅠ 피부질환인데 그냥 내ㅘ에 가시면 됨니다 그리 큰 걱정은 안 해도 됨니다 일단은 병원 부터 가보세요 아니면 약국에 가서... 
이러한 경우 어떤 병원을 가야할까요?,https://kin.naver.com/qna/detail.naver?d1id=7&dirId=70102&docId=473644147&qb=7Ja065akIOuzkeybkA==&enc=utf8&section=kin.qna&rank=662&search_sort=0&spq=0,"최근 좀 무리를 해서 면역력이 떨어져서 입술에 헤르페스가 생겼습니다. 그다음에 구내염, 편도염 임파선염이 생긴거같고 지금은 부비동염때문에 눈 및 광대가 조금 뻐근합니다. 이비인후과를 가야할까요 내과를 가야할까요?... "
이건 어느 병원에 가야할까요?,https://kin.naver.com/qna/detail.naver?d1id=7&dirId=70103&docId=476096238&qb=7Ja065akIOuzkeybkA==&enc=utf8&section=kin.qna&rank=663&search_sort=0&spq=0,... 근데 최근에 아프기 시작하면서 흉터가 커졌어요. 이건 어떤 병원에 가야 할까요? 수술한 병원? 피부과? 안녕하세요. 대한의사협회·네이버 지식iN 상담의사 이무혁 입니다. 아프면서 커지면 염증이므로 외광과에 가야합니다.
어떤 병원을 가야할까요?,https://kin.naver.com/qna/detail.naver?d1id=7&dirId=70108&docId=420182495&qb=7Ja065akIOuzkeybkA==&enc=utf8&section=kin.qna&rank=664&search_sort=0&spq=0,머리가 지끈거리고 딋목도 땡기고 눈도 빠질 것처럼 조금 아픈데 어떤 병원을 가야할까요? 감기 기운은 없나요?? 몸의 면연력이 약해져서 몸이 전반적으로 안좋아 보이기도 하구요 몸이 전체적으로 기운이 떨어져 컨디션도안좋음내과로... 
아랫배에 통증이 있어요. 병원 어떤 과를 가야 할까요?,https://kin.naver.com/qna/detail.naver?d1id=7&dirId=70103&docId=448957574&qb=7Ja065akIOuzkeybkA==&enc=utf8&section=kin.qna&rank=665&search_sort=0&spq=0,... 좀 불편했는데 지금은 서 있을 때도 약간의 통증과 불편함이 있네요. 병원 가서 진찰을 받으려고 하는데 어떤 과에 가야 할까요? 안녕하세요. 대한의사협회·네이버 지식iN 상담의사 정현화 입니다. 외과 진료 받아 보세요. (일반)외과
물집 터진 후 상처 착색은 어떤 병원을 가야 하나요?,https://kin.naver.com/qna/detail.naver?d1id=7&dirId=70111&docId=471395345&qb=7Ja065akIOuzkeybkA==&enc=utf8&section=kin.qna&rank=666&search_sort=0&spq=0,... 그렇다면 어떤 병원에 가는게 좋을까요? 2. 어릴때 여름에 땀이 너무 많이 나서 아무 생각 없이 날개뼈 부분을 무심코 매일 긁어서 상처후 날개뼈 전체가 거뭇거뭇 착색이 되었습니다. 이것도 치료가 가능 할까요? 가능하다면 어느... 
어떤 병원을 가야하나요,https://kin.naver.com/qna/detail.naver?d1id=7&dirId=70109&docId=470881027&qb=7Ja065akIOuzkeybkA==&enc=utf8&section=kin.qna&rank=667&search_sort=0&spq=0,... 우울증부터 지능검사까지 전반적으로 다 검사를 받아야만 정확히 그 원인을 알수 있습니다.. 병원에 가보세요. 창피한거 아닙니다. 정신과 의사는 하루에도 수십명 님같은 분들을 만나기 때문에 아무 생각도안하고 평가도 안합니다.
어떤 병원 어떤 과를 가야 할지,https://kin.naver.com/qna/detail.naver?d1id=8&dirId=80511&docId=463669857&qb=7Ja065akIOuzkeybkA==&enc=utf8&section=kin.qna&rank=668&search_sort=0&spq=0,... 답답하고 소화가 안되서 트림이 올라오고 소화가 안되고 그래요 한의원 답변 밖에 못봐서 한의원 말고 병원을 가려고 한다면 동네병원을 가도 괜찮은지 큰 병원을 간다면 어떤 과에 진료를 봐야 하는지 궁금해요 내과가시면 됩니다.
다른 병원에서 제가 어떤 치료를 받았는지 알 수 있나요,https://kin.naver.com/qna/detail.naver?d1id=7&dirId=70102&docId=471536544&qb=7Ja065akIOuzkeybkA==&enc=utf8&section=kin.qna&rank=669&search_sort=0&spq=0,제가 본가랑 다른 타 지역에서 자취중인데 오늘 본가에서 병원 진료를 받았거든요 근데 이게 매일 병원에 가는게 좋다고 자취하는 지역 가서도 진료를 받으라고 하시더라구요 혹시 이 병원에서 어떤 치료를 했는지 다른 병원에서도 알 수... 
이럴 땐 어떤 병원을 가는 게 좋을까요?,https://kin.naver.com/qna/detail.naver?d1id=7&dirId=701&docId=451491176&qb=7Ja065akIOuzkeybkA==&enc=utf8&section=kin.qna&rank=670&search_sort=0&spq=0,"... 어떤 병원을 가면 좋을지, 혹은 생활습관 개선으로 될 부분인지 알려주시면 감사하겠습니다. 비중격만곡증으로인해 충분히 수면을 취하지 못하고 편두통이 올 수 있다 하네요. 이비인후과에 가셔서 어떻게 치료받을 수... "
어떤 병원을 방문해야하나요,https://kin.naver.com/qna/detail.naver?d1id=6&dirId=6100103&docId=431443747&qb=7Ja065akIOuzkeybkA==&enc=utf8&section=kin.qna&rank=671&search_sort=0&spq=0,... 동네 병원에서 진료가 가능한가요 아니면 대형 병원을 찾아가야하나요 병원 방문시 진료 과목은 내과가 맞는지요... 복수가 차는 원인 및 추후 병 관리를 위해서는 큰병원의 내과에 내원하시는게 좋습니다. 어르신의 건승을... 
